//www.lazada.sg/products/skechers-online-exclusive-women-foamies-footsteps-breezy-feels-sandals-111054-blsh-anti-odor-dual-density-hanger-optional-machine-washable-luxe-foam-i1812107547.html,"Skechers Online Exclusive Women Foamies Footsteps Breezy Feels Sandals - 111054-BLSH Anti-Odor, Dual-Density, Hanger Optional, Machine Washable, Luxe Foam",1,05-08-2023
//www.lazada.sg/products/skechers-online-exclusive-women-cali-side-lines-20-skool-daze-walking-slides-8730080-ltpk-i2684798999.html,Skechers Online Exclusive Women Cali Side Lines 2.0 Skool Daze Walking Slides - 8730080-LTPK,1,05-08-2023
//www.lazada.sg/products/skechers-online-exclusive-women-foamies-gowalk-5-bali-walking-sandals-111100-aqua-comfort-pillar-technology-dual-density-machine-washable-i2658452515.html,"Skechers Online Exclusive Women Foamies GOwalk 5 Bali Walking Sandals - 111100-AQUA Comfort Pillar Technology, Dual-Density, Machine Washable",1,05-08-2023
//www.lazada.sg/products/skechers-online-exclusive-women-foamies-gowalk-5-bali-walking-sandals-111100-gry-comfort-pillar-technology-dual-density-machine-washable-i2658414540.html,"Skechers Online Exclusive Women Foamies GOwalk 5 Bali Walking Sandals - 111100-GRY Comfort Pillar Technology, Dual-Density, Machine Washable",1,05-08-2023
//www.lazada.sg/products/skechers-online-exclusive-women-we-bare-bears-bobs-pop-ups-2-sandals-896104-nvy-i2256645465.html,Skechers Online Exclusive Women We Bare Bears BOBS Pop Ups 2 Sandals - 896104-NVY,1,05-08-2023
//www.lazada.sg/products/skechers-online-exclusive-women-on-the-go-600-unmatched-walking-sandals-141050-nvy-hanger-optional-hyper-pillar-technology-machine-washable-ultra-go-i2675979033.html,"Skechers Online Exclusive Women On-The-GO 600 Unmatched Walking Sandals - 141050-NVY Hanger Optional, Hyper Pillar Technology, Machine Washable, Ultra Go",1,05-08-2023
//www.lazada.sg/products/skechers-online-exclusive-women-foamies-darvon-hartleb-sandals-8730071-wbk-i2448046659.html,Skechers Online Exclusive Women Foamies Darvon Hartleb Sandals - 8730071-WBK,1,05-08-2023
//www.lazada.sg/products/everbest-womens-shoes-bz8048-tracce-sling-back-sandals-from-brazil-i2492793442.html,Everbest Women's Shoes - BZ8048 TRACCE Sling Back Sandals from BRAZIL,1,05-08-2023
//www.lazada.sg/products/skechers-online-exclusive-women-we-bare-bears-bobs-pop-ups-2-sandals-896054-blk-i2236299625.html,Skechers Online Exclusive Women We Bare Bears BOBS Pop Ups 2 Sandals - 896054-BLK,1,05-08-2023
//www.lazada.sg/products/skechers-online-exclusive-women-we-bare-bears-bobs-pop-ups-2-sandals-896054-red-i2236311453.html,Skechers Online Exclusive Women We Bare Bears BOBS Pop Ups 2 Sandals - 896054-RED,1,05-08-2023
//www.lazada.sg/products/skechers-online-exclusive-women-we-bare-bears-bobs-pop-ups-2-sandals-896103-nat-i2256618608.html,Skechers Online Exclusive Women We Bare Bears BOBS Pop Ups 2 Sandals - 896103-NAT,1,05-08-2023
//www.lazada.sg/products/melissa-sun-parise-ladies-sandals-i2794799251.html,Melissa Sun Parise Ladies Sandals,1,05-08-2023
//www.lazada.sg/products/skechers-online-exclusive-women-on-the-go-600-unmatched-walking-sandals-141050-bbk-hanger-optional-hyper-pillar-technology-machine-washable-ultra-go-i2675856997.html,"Skechers Online Exclusive Women On-The-GO 600 Unmatched Walking Sandals - 141050-BBK Hanger Optional, Hyper Pillar Technology, Machine Washable, Ultra Go",1,05-08-2023
//www.lazada.sg/products/skechers-online-exclusive-women-we-bare-bears-bobs-pop-ups-2-sandals-896105-ofwt-i2256669303.html,Skechers Online Exclusive Women We Bare Bears BOBS Pop Ups 2 Sandals - 896105-OFWT,1,05-08-2023
//www.lazada.sg/products/skechers-online-exclusive-women-foamies-darvon-hartleb-sandals-8730071-crl-i2448093390.html,Skechers Online Exclusive Women Foamies Darvon Hartleb Sandals - 8730071-CRL,1,05-08-2023
//www.lazada.sg/products/skechers-online-exclusive-women-we-bare-bears-bobs-pop-ups-2-sandals-896054-wht-i2236296625.html,Skechers Online Exclusive Women We Bare Bears BOBS Pop Ups 2 Sandals - 896054-WHT,1,05-08-2023
//www.lazada.sg/products/nike-womens-icon-classic-sandals-sesame-i2715764753.html,Nike Women's icon Classic Sandals - Sesame,1,05-08-2023
//www.lazada.sg/products/under-armour-ua-womens-marbella-vii-sandals-i2525313801.html,Under Armour UA Women's Marbella VII Sandals,1,05-08-2023
//www.lazada.sg/products/birkenstock-arizona-eva-womens-narrow-width-sandals-in-anthracite-dark-gray-i604650698.html,Birkenstock Arizona EVA Women's Narrow Width Sandals in Anthracite (Dark Gray),1,05-08-2023
//www.lazada.sg/products/skechers-online-exclusive-women-on-the-go-hyper-slide-stellar-walking-sandals-140456-fus-machine-washable-i2487709254.html,Skechers Online Exclusive Women On-The-GO Hyper Slide Stellar Walking Sandals - 140456-FUS Machine washable,1,05-08-2023
//www.lazada.sg/products/skechers-women-on-the-go-gowalk-6-bright-daze-walking-sandals-141000-nvmt-i2733752362.html,Skechers Women On-The-GO GOwalk 6 Bright Daze Walking Sandals - 141000-NVMT,1,05-08-2023
//www.lazada.sg/products/everbest-women-shoes-ly8016-cross-strap-mid-heel-sandals-i2611389439.html,Everbest Women Shoes - LY8016 Cross strap mid heel sandals,1,05-08-2023
//www.lazada.sg/products/women-crocs-sandals-for-women-house-slippers-thickened-slippers-soft-crocs-home-clogs-outdoor-slippers-i2646394583.html,Women Crocs Sandals for Women House Slippers Thickened Slippers Soft Crocs Home Clogs Outdoor Slippers,1,05-08-2023
//www.lazada.sg/products/skechers-online-exclusive-women-foamies-max-cushioning-go-get-em-sandals-111333-wht-dual-density-machine-washable-max-cushioning-i2373502106.html,"Skechers Online Exclusive Women Foamies Max Cushioning Go Get Em Sandals - 111333-WHT Dual-Density, Machine Washable, Max Cushioning",1,05-08-2023
//www.lazada.sg/products/cocoro-japanese-shoes-store-cocoro-1842-slip-on-wedge-sandal-i2339957689.html,[COCORO Japanese Shoes Store] COCORO 1842 Slip-on Wedge Sandal,1,05-08-2023
//www.lazada.sg/products/skechers-women-on-the-go-gowalk-arch-fit-radiance-walking-sandals-140255-ros-lightweight-dual-density-machine-washable-i2733767233.html,"Skechers Women On-The-GO GOwalk Arch Fit Radiance Walking Sandals - 140255-ROS Lightweight, Dual-Density, Machine washable",1,05-08-2023
//www.lazada.sg/products/everbest-women-shoes-jsn1005-comfortable-double-strap-sling-back-sandals-i2469733479.html,Everbest Women Shoes - JSN1005 Comfortable Double Strap Sling Back Sandals,1,05-08-2023
//www.lazada.sg/products/skechers-women-foamies-arch-fit-ascend-walking-sandals-111232-ros-arch-fit-dual-density-machine-washable-luxe-foam-i2776059700.html,"Skechers Women Foamies Arch Fit Ascend Walking Sandals - 111232-ROS Arch Fit, Dual-Density, Machine Washable, Luxe Foam",1,05-08-2023
//www.lazada.sg/products/skechers-women-on-the-go-gowalk-arch-fit-radiance-walking-sandals-140255-bbk-lightweight-dual-density-machine-washable-i2733777201.html,"Skechers Women On-The-GO GOwalk Arch Fit Radiance Walking Sandals - 140255-BBK Lightweight, Dual-Density, Machine washable",1,05-08-2023
//www.lazada.sg/products/muji-tape-sandals-i2703832476.html,MUJI Tape Sandals,1,05-08-2023
//www.lazada.sg/products/bata-women-wedge-sandals-761x847-i1780939446.html,BATA Women Wedge Sandals 761X847,1,05-08-2023
//www.lazada.sg/products/skechers-women-foamies-max-cushioning-incite-sandals-111125-bkw-anti-odor-dual-density-hanger-optional-machine-washable-max-cushioning-ultra-go-i2711429559.html,"Skechers Women Foamies Max Cushioning Incite Sandals - 111125-BKW Anti-Odor, Dual-Density, Hanger Optional, Machine Washable, Max Cushioning, Ultra Go",1,05-08-2023
//www.lazada.sg/products/melissa-sun-downtown-ladies-sandals-i2801985454.html,Melissa Sun Downtown Ladies Sandals,1,05-08-2023
//www.lazada.sg/products/teva-womens-original-universal-sandal-maple-sugar-multi-1003987-msrm-i2618714333.html,Teva Women's Original Universal Sandal - Maple Sugar Multi (1003987-MSRM),1,05-08-2023
