shopee,NIL,Under Armour,Under Armour UA Men's Moj 2 Sportstyle Shoe,"12%OFF, 10%OFF, 10%OFF",No Price Reduction,$79.00,0,https://shopee.sg/Under-Armour-UA-Men's-Moj-2-Sportstyle-Shoe-i.252648730.20657483495?sp_atk=339a8b25-a927-4f70-b59d-f562f6ba76b8&xptdk=339a8b25-a927-4f70-b59d-f562f6ba76b8,https://down-sg.img.susercontent.com/file/sg-11134201-7qveh-livgkxs2yrr4a5,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Men's HOVR™ Infinite 3 Running Shoe,"12%OFF, 10%OFF, 10%OFF",$199.00,$119.40,0,https://shopee.sg/Under-Armour-UA-Men's-HOVR™-Infinite-3-Running-Shoe-i.252648730.20259328520?sp_atk=7b1b4a21-7cc2-4b52-a045-7d0e4cde458d&xptdk=7b1b4a21-7cc2-4b52-a045-7d0e4cde458d,https://down-sg.img.susercontent.com/file/sg-11134201-7qveh-livgm5u2hvcw4c,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Men's Flow Velociti Wind Colorshift Running Shoes,"12%OFF, 10%OFF, 10%OFF",No Price Reduction,$229.00,0,https://shopee.sg/Under-Armour-UA-Men's-Flow-Velociti-Wind-Colorshift-Running-Shoes-i.252648730.19653801771?sp_atk=1c9a4e04-9424-4906-9267-97d35a076b00&xptdk=1c9a4e04-9424-4906-9267-97d35a076b00,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfe-livgnrq3s4ct28,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Men's HOVR™ Infinite 3 Storm Running Shoes,"12%OFF, 10%OFF, 10%OFF",$219.00,$131.40,0,https://shopee.sg/Under-Armour-UA-Men's-HOVR™-Infinite-3-Storm-Running-Shoes-i.252648730.16410094917?sp_atk=8b45e3b3-a216-4f58-9cc0-0bb6145cad3f&xptdk=8b45e3b3-a216-4f58-9cc0-0bb6145cad3f,https://down-sg.img.susercontent.com/file/sg-11134201-7qvei-livgv8r03gldc2,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Men's HOVR™ Mega 2 Clone Running Shoes,"12%OFF, 10%OFF, 10%OFF",$219.00,$131.40,0,https://shopee.sg/Under-Armour-UA-Men's-HOVR™-Mega-2-Clone-Running-Shoes-i.252648730.9793488937?sp_atk=5887e99e-5749-4034-8e36-10c87dcdbc72&xptdk=5887e99e-5749-4034-8e36-10c87dcdbc72,https://down-sg.img.susercontent.com/file/sg-11134201-7qveq-livh8z4oo48j56,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Men's HOVR™ Infinite 3 Running Shoes,"12%OFF, 10%OFF, 10%OFF",$199.00,$149.25,0,https://shopee.sg/Under-Armour-UA-Men's-HOVR™-Infinite-3-Running-Shoes-i.252648730.8922938688?sp_atk=3ec8279f-d5d7-492e-b73f-7c454bbea8a5&xptdk=3ec8279f-d5d7-492e-b73f-7c454bbea8a5,https://down-sg.img.susercontent.com/file/sg-11134201-7qve0-livh9i1uzabqf3,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Men's Charged Impulse 2 Knit Running Shoes,"12%OFF, 10%OFF, 10%OFF",No Price Reduction,$99.00,0,https://shopee.sg/Under-Armour-UA-Men's-Charged-Impulse-2-Knit-Running-Shoes-i.252648730.17520192850?sp_atk=e4b0ca76-7dac-4da2-b8c5-293b113583e3&xptdk=e4b0ca76-7dac-4da2-b8c5-293b113583e3,https://down-sg.img.susercontent.com/file/sg-11134201-7qvea-livgt6s6c6bbb3,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Men's HOVR™ Apex 3 Training Shoes,"12%OFF, 10%OFF, 10%OFF",$219.00,$131.40,0,https://shopee.sg/Under-Armour-UA-Men's-HOVR™-Apex-3-Training-Shoes-i.252648730.13737535520?sp_atk=2ee35ef1-007a-4586-874a-306e7821e42f&xptdk=2ee35ef1-007a-4586-874a-306e7821e42f,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfe-livgz39le6mlae,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Men's HOVR™ Sonic 5 Running Shoes,"12%OFF, 10%OFF, 10%OFF",$179.00,$107.40 - $179.00,0,https://shopee.sg/Under-Armour-UA-Men's-HOVR™-Sonic-5-Running-Shoes-i.252648730.21229922303?sp_atk=2f2c6d3b-5df5-4bf1-b362-f772ea92b4d5&xptdk=2f2c6d3b-5df5-4bf1-b362-f772ea92b4d5,https://down-sg.img.susercontent.com/file/sg-11134201-7qve4-lj51dctih0ctef,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Men's Charge Escape 4 Running Shoes,"12%OFF, 10%OFF, 10%OFF",No Price Reduction,$129.00,0,https://shopee.sg/Under-Armour-UA-Men's-Charge-Escape-4-Running-Shoes-i.252648730.22922499364?sp_atk=9ac70162-ce5c-45ca-9bed-43853bd2df69&xptdk=9ac70162-ce5c-45ca-9bed-43853bd2df69,https://down-sg.img.susercontent.com/file/sg-11134201-7qvff-livgcudpe62x5f,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Men's Charged Impulse 3 Running Shoe,"12%OFF, 10%OFF, 10%OFF",No Price Reduction,$99.00,0,https://shopee.sg/Under-Armour-UA-Men's-Charged-Impulse-3-Running-Shoe-i.252648730.22422501143?sp_atk=0c4961bf-8478-405e-ba0d-3702ba1ac782&xptdk=0c4961bf-8478-405e-ba0d-3702ba1ac782,https://down-sg.img.susercontent.com/file/sg-11134201-7qvf6-livgfgvp3r7za9,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Men's Flow Velociti SE Running Shoe,"12%OFF, 10%OFF, 10%OFF",No Price Reduction,$199.00,0,https://shopee.sg/Under-Armour-UA-Men's-Flow-Velociti-SE-Running-Shoe-i.252648730.20554034088?sp_atk=44a26e7e-16db-4d63-9974-f5aa18f2a21c&xptdk=44a26e7e-16db-4d63-9974-f5aa18f2a21c,https://down-sg.img.susercontent.com/file/sg-11134201-7qvd3-livglee0nrlf0f,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Men's Flow Velociti MVMNT SNG Sportstyle Shoes,"12%OFF, 10%OFF, 10%OFF",$189.00,$113.40,0,https://shopee.sg/Under-Armour-UA-Men's-Flow-Velociti-MVMNT-SNG-Sportstyle-Shoes-i.252648730.19259109795?sp_atk=15ff43d4-d837-47f3-a243-795672e2657e&xptdk=15ff43d4-d837-47f3-a243-795672e2657e,https://down-sg.img.susercontent.com/file/sg-11134201-7qvg2-livgotu6330td8,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Men's Essential Sport style Shoes,"12%OFF, 10%OFF, 10%OFF",$79.00,$59.25,0,https://shopee.sg/Under-Armour-UA-Men's-Essential-Sport-style-Shoes-i.252648730.19172673558?sp_atk=3e9a7fdc-b0fa-4f24-8e4b-cfb0a3f8ce49&xptdk=3e9a7fdc-b0fa-4f24-8e4b-cfb0a3f8ce49,https://down-sg.img.susercontent.com/file/sg-11134201-7qvf5-livgoywglibx20,04-08-2023
