shopee,NIL,Under Armour,Under Armour UA Women's HOVR™ Infinite 4 Running Shoes,"12%OFF, 10%OFF, 10%OFF",$209.00,$125.40,2,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-Infinite-4-Running-Shoes-i.252648730.23021385640?sp_atk=c020df05-5dec-4b17-9441-0d3974e0826f&xptdk=c020df05-5dec-4b17-9441-0d3974e0826f,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdn-livgcbih04un73,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's HOVR™ Turbulence Running Shoes,"12%OFF, 10%OFF, 10%OFF",No Price Reduction,$129.00,1,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-Turbulence-Running-Shoes-i.252648730.20572280125?sp_atk=29f60a75-bfb5-4676-95c8-0057f9677576&xptdk=29f60a75-bfb5-4676-95c8-0057f9677576,https://down-sg.img.susercontent.com/file/sg-11134201-7qveg-livgknltuqa7b6,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's TriBase™ Reign 4 Training Shoes,"12%OFF, 10%OFF, 10%OFF",$179.00,$107.40 - $179.00,1,https://shopee.sg/Under-Armour-UA-Women's-TriBase™-Reign-4-Training-Shoes-i.252648730.21559108699?sp_atk=4b289844-aab8-4835-b8b1-300a8134ce7a&xptdk=4b289844-aab8-4835-b8b1-300a8134ce7a,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfe-livgis4clz7z13,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's Flow Synchronicity Running Shoes,"12%OFF, 10%OFF, 10%OFF",$199.00,$119.40,1,https://shopee.sg/Under-Armour-UA-Women's-Flow-Synchronicity-Running-Shoes-i.252648730.21059108844?sp_atk=8bd0940f-a63d-436d-9c9a-e1ba2382254a&xptdk=8bd0940f-a63d-436d-9c9a-e1ba2382254a,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfx-livgk0rz9edpba,04-08-2023
shopee,NIL,Under Armour,Under Armour  UA Women's Ansa Fixed Slides,"10%OFF, 10%OFF, 12%OFF",No Price Reduction,$35.00,1,https://shopee.sg/Under-Armour-UA-Women's-Ansa-Fixed-Slides-i.252648730.19759329506?sp_atk=762cd8c2-ce7e-4a43-8d58-1e4c5376f3d0&xptdk=762cd8c2-ce7e-4a43-8d58-1e4c5376f3d0,https://down-sg.img.susercontent.com/file/sg-11134201-7qveo-livgnhz41reud0,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's HOVR™ Omnia Training Shoes,"12%OFF, 10%OFF, 10%OFF",$169.00,$101.40,1,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-Omnia-Training-Shoes-i.252648730.19172280403?sp_atk=800e471c-4441-43b5-a18f-275b812585ce&xptdk=800e471c-4441-43b5-a18f-275b812585ce,https://down-sg.img.susercontent.com/file/sg-11134201-7qvds-livgeo299xhde6,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's Essential Sportstyle Shoes,"12%OFF, 10%OFF, 10%OFF",$79.00,$59.25 - $79.00,1,https://shopee.sg/Under-Armour-UA-Women's-Essential-Sportstyle-Shoes-i.252648730.7360136193?sp_atk=3657928f-f6b5-4d94-95f5-e1cf8dd57272&xptdk=3657928f-f6b5-4d94-95f5-e1cf8dd57272,https://down-sg.img.susercontent.com/file/sg-11134201-7qvcw-livhazuu7cb186,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's HOVR™ Sonic 5 Running Shoe,"12%OFF, 10%OFF, 10%OFF",$179.00,$107.40 - $179.00,1,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-Sonic-5-Running-Shoe-i.252648730.21972671181?sp_atk=60823440-58ff-4ae3-9f19-b47d9e775c23&xptdk=60823440-58ff-4ae3-9f19-b47d9e775c23,https://down-sg.img.susercontent.com/file/sg-11134201-7qvd0-livghtg1cqr7c7,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's Charge Vantage 2 Running Shoes,"12%OFF, 10%OFF, 10%OFF",$99.00,$74.25,0,https://shopee.sg/Under-Armour-UA-Women's-Charge-Vantage-2-Running-Shoes-i.252648730.22822500220?sp_atk=2192863d-1ca8-4d48-972d-01d886a09b7d&xptdk=2192863d-1ca8-4d48-972d-01d886a09b7d,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdq-livgd4qc8ufh73,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's Mojo 2 Sport style Shoes,"12%OFF, 10%OFF, 10%OFF",No Price Reduction,$79.00,0,https://shopee.sg/Under-Armour-UA-Women's-Mojo-2-Sport-style-Shoes-i.252648730.22722500129?sp_atk=28c9db34-3db6-42e0-8794-5eaea678ea6e&xptdk=28c9db34-3db6-42e0-8794-5eaea678ea6e,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfl-livgdssl17sxde,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's Flow Velociti Wind 2 Running Shoes,"12%OFF, 10%OFF, 10%OFF",$239.00,$143.40,0,https://shopee.sg/Under-Armour-UA-Women's-Flow-Velociti-Wind-2-Running-Shoes-i.252648730.20459110491?sp_atk=1f1647d9-4a54-4804-ac63-3dfeb84fb300&xptdk=1f1647d9-4a54-4804-ac63-3dfeb84fb300,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfs-livglnhfcn40a7,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's HOVR™ Machina 3 Running Shoes,"12%OFF, 10%OFF, 10%OFF",$239.00,$143.40,0,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-Machina-3-Running-Shoes-i.252648730.20059110355?sp_atk=84d254c4-8c19-444f-934b-16efa49ee1db&xptdk=84d254c4-8c19-444f-934b-16efa49ee1db,https://down-sg.img.susercontent.com/file/sg-11134201-7qvf6-livgmvdl49mpf5,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's Ansa Studio International Women's Day Slides,"10%OFF, 10%OFF, 12%OFF",$59.00,$35.40,0,https://shopee.sg/Under-Armour-UA-Women's-Ansa-Studio-International-Women's-Day-Slides-i.252648730.19959111142?sp_atk=e2f81caa-00b4-44e8-8cda-177d39909c57&xptdk=e2f81caa-00b4-44e8-8cda-177d39909c57,https://down-sg.img.susercontent.com/file/sg-11134201-7qveb-livgn1bshm9sa3,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's HOVR™ Sonic 5 Running Shoes,"12%OFF, 10%OFF, 10%OFF",$179.00,$107.40,0,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-Sonic-5-Running-Shoes-i.252648730.18829905352?sp_atk=85b3301e-0b81-4186-a571-877b14e7d0a3&xptdk=85b3301e-0b81-4186-a571-877b14e7d0a3,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdi-livgpq78ncb144,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's HOVR™ Sonic 5 Sporting Pursuit Running Shoes,"12%OFF, 10%OFF, 10%OFF",No Price Reduction,$179.00,0,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-Sonic-5-Sporting-Pursuit-Running-Shoes-i.252648730.18729922197?sp_atk=baac69eb-3512-4eff-8341-911af7b99f3f&xptdk=baac69eb-3512-4eff-8341-911af7b99f3f,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfm-livgq0563jwvf1,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's HOVR™ Infinite 3 Storm Running Shoes,"12%OFF, 10%OFF, 10%OFF",$219.00,$131.40,0,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-Infinite-3-Storm-Running-Shoes-i.252648730.17710096078?sp_atk=d5816d2a-be17-4383-ba0e-11c6677af113&xptdk=d5816d2a-be17-4383-ba0e-11c6677af113,https://down-sg.img.susercontent.com/file/sg-11134201-7qvd4-livgstl5nblf61,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's Flow Velociti MVMNT SNG Sportstyle Shoes,"12%OFF, 10%OFF, 10%OFF",$189.00,$113.40 - $189.00,0,https://shopee.sg/Under-Armour-UA-Women's-Flow-Velociti-MVMNT-SNG-Sportstyle-Shoes-i.252648730.17288843122?sp_atk=974853e6-814c-4344-bbc9-8fe4a7a44fc6&xptdk=974853e6-814c-4344-bbc9-8fe4a7a44fc6,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdo-livgtkz9k9ogbd,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's Project Rock 4 Training Shoes,"12%OFF, 10%OFF, 10%OFF",$219.00,$131.40,0,https://shopee.sg/Under-Armour-UA-Women's-Project-Rock-4-Training-Shoes-i.252648730.15294524972?sp_atk=db9ed298-65d8-4292-bf10-5584ab4ec5a4&xptdk=db9ed298-65d8-4292-bf10-5584ab4ec5a4,https://down-sg.img.susercontent.com/file/sg-11134201-7qve5-livgx27saldt97,04-08-2023
