shopee,NIL,Under Armour,Under Armour UA Men's Ansa Fixed Slides,"10%OFF, 10%OFF, 12%OFF",No Price Reduction,$35.00,3,https://shopee.sg/Under-Armour-UA-Men's-Ansa-Fixed-Slides-i.252648730.5749908124?sp_atk=644ecba6-ef29-49ae-9024-dc228936c25f&xptdk=644ecba6-ef29-49ae-9024-dc228936c25f,https://down-sg.img.susercontent.com/file/sg-11134207-7qvd9-lk0jzszmo8k640,"UNDER ARMOUR MAKES YOU BETTER 
Product DNA:- Fixed strap with added foam underneath for an extra comfortable fit- Drop- in EVA footbed provides underfoot cushioning- EVA outsole delivers great durability & traction- Material code : 3023761-103- Fit Type : Regular- Gender : Men- Division : Footwear- Type : Sandals- Purpose of Thesaurus : LIFESTYLE - SLIDES- Season : NOS#Under#Armour#Men's#UA#Ansa#Fixed#Slides",07-08-2023
shopee,NIL,Under Armour,Under Armour UA Men's Ignite VI Graphic Strap Slides,"10%OFF, 10%OFF, 12%OFF",$49.00,$29.40,3,https://shopee.sg/Under-Armour-UA-Men's-Ignite-VI-Graphic-Strap-Slides-i.252648730.12806122073?sp_atk=83ad29da-9ea5-4f0d-bb33-af104a323042&xptdk=83ad29da-9ea5-4f0d-bb33-af104a323042,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdm-lk0j03zd0b0448,"UNDER ARMOUR MAKES YOU FEEL BETTER
 -Adjustable synthetic strap with soft foam underneath for added comfort
 -Footbed built with two layers of Performance 4D Foam® for unprecedented comfort
 -Anatomical contours provide additional cushioning
 -Re-engineered EVA outsole built with durable traction pods in heel for lightweight cushioning & comfort
 -Sublimated graphic across strapImported
 -Material code : 3024450-001
 -Fit Type : Regular
 -Gender : Men
 -Division : Footwear
 -Type : Sandals
 -LIFESTYLE -SLIDES
 -Season : FW21",07-08-2023
shopee,NIL,Under Armour,Under Armour UA Men's Charged Escape 4 Running Shoes,"12%OFF, 10%OFF, 10%OFF",No Price Reduction,$129.00,2,https://shopee.sg/Under-Armour-UA-Men's-Charged-Escape-4-Running-Shoes-i.252648730.21756565269?sp_atk=b4f4c26a-2951-4ae9-ae84-c0289545fa5f&xptdk=b4f4c26a-2951-4ae9-ae84-c0289545fa5f,https://down-sg.img.susercontent.com/file/sg-11134201-7qvf8-lk0isoq0170771,"UNDER ARMOUR MAKES YOU BETTER The athletic spirit is at the heart of everything we do. Whether it is ensuring that all youth have access to building skills on the field, to supporting the heroes off the field who perpetuate that spirit of courage, character and dignity everyday.
Product DNA: - Material code : 3025420-002- Fit Type : Regular- Gender : Men- Division : Footwear- Type : Sneakers- CHARGED ESCAPE 4- Season : FW22",07-08-2023
shopee,NIL,Under Armour,Under Armour UA Men's Locker Camo Slides,"10%OFF, 10%OFF, 12%OFF",No Price Reduction,$29.00,2,https://shopee.sg/Under-Armour-UA-Men's-Locker-Camo-Slides-i.252648730.11646714410?sp_atk=b3519fbd-dc89-4d75-aa48-e4205f1221bd&xptdk=b3519fbd-dc89-4d75-aa48-e4205f1221bd,https://down-sg.img.susercontent.com/file/sg-11134201-7qvf9-lk0j1a715mve87,"UNDER ARMOUR MAKES YOU FEEL BETTER
 -Quick-drying one piece performance molded EVA slide
 -Engineered to transport water away from the foot
 -Built to be worn around locker room & pool
 -Style #: 3024449
 -Imported
 -Material code : 3024449-002
 -Fit Type : Regular
 -Gender : Men
 -Division : Footwear
 -Type : Sandals
 -LIFESTYLE -SLIDES
 -Season : FW21",07-08-2023
shopee,NIL,Under Armour,Under Armour UA Men's Charge Vantage 2 Running Shoes,"12%OFF, 10%OFF, 10%OFF",$99.00,$74.25 - $99.00,1,https://shopee.sg/Under-Armour-UA-Men's-Charge-Vantage-2-Running-Shoes-i.252648730.22422501226?sp_atk=c23f0cae-96cb-457c-bc0a-c6a7d1bc6c13&xptdk=c23f0cae-96cb-457c-bc0a-c6a7d1bc6c13,https://down-sg.img.susercontent.com/file/sg-11134201-7qvcw-lk0irjaco1w729,"UNDER ARMOUR MAKES YOU BETTERShock-absorbing Charged Cushioning® protects against impact, while deep flex grooves allow maximum movement, and a lightweight, stretchy fit wraps your foot in comfort.
Product DNA:- Light, breathable stretch-mesh upper with molded synthetic midfoot panel for added durability & support- Removable foam sockliner for ultimate step-in comfort & cushioning- Charged Cushioning® midsole uses compression molded foam for ultimate responsiveness & durability- Solid rubber outsole covers high impact zones for greater durability with less weight- Anatomically placed, deep flex grooves offer extra flexibility in key areas- Style #: 3024873- Offset: 8mm- Weight: 9.9 oz.- Imported- NEUTRAL: For runners who need a balance of flexibility & cushioning- Fit Type : Regular- Gender : Men- Division : Footwear- Type : Sneakers- Run",07-08-2023
shopee,NIL,Under Armour,Under Armour UA Men's HOVR™ Machina 3 Daylight Running Shoes,"12%OFF, 10%OFF, 10%OFF",$229.00,$137.40 - $229.00,1,https://shopee.sg/Under-Armour-UA-Men's-HOVR™-Machina-3-Daylight-Running-Shoes-i.252648730.21059017562?sp_atk=752332d3-7ca2-4403-bba0-3512fde8e987&xptdk=752332d3-7ca2-4403-bba0-3512fde8e987,https://down-sg.img.susercontent.com/file/sg-11134201-7qvew-lk0ithvxcqvecd,"UNDER ARMOUR MAKES YOU BETTER 
Product DNA:
- CONNECTS TO UA MAPMYRUN™: tracks & analyzes your running metrics to help make you a better runner
- Engineered warp spacer upper for optimal lightweight containment & breathability
- Strategically-mapped design without any overlays or seams so you can put in the miles without irritation
- Aerodynamic heel design & external TPU heel wrap for added support & lockdown fit
- Molded EVA sockliner provides added comfort, resiliency & cushioning for high-mileage performance
- Responsive UA HOVR™ cushioning reduces impact, returns energy, and helps propel you forward
- Channeled rubber outsole mapped for durability in high-wear areas & flex zones to promote natural movement
- Style #: 3025164
- Offset: 8mm
- Weight: 10.6 oz.
- Imported
- NEUTRAL: For runners who need a balance of flexibility & cushioning
- Material code : 3025164-001
- Fit Type : Regular
- Gender : Men
- Division : Footwear
- Type : Sneakers
- HOVR MACHINA 3
- Season : SS22",07-08-2023
shopee,NIL,Under Armour,Under Armour UA Men's Project Rock 4 Training Shoes,"12%OFF, 10%OFF, 10%OFF",$219.00,$131.40,1,https://shopee.sg/Under-Armour-UA-Men's-Project-Rock-4-Training-Shoes-i.252648730.12537549989?sp_atk=deecb46c-cb74-437b-a3db-974fc78f0d73&xptdk=deecb46c-cb74-437b-a3db-974fc78f0d73,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdw-lk0j0go2d6cr81,"UNDER ARMOUR MAKES YOU FEELL BETTER
Project Rock training gear was built to help you find boundaries, then push right through them. Everything in this collection was personally approved by Dwayne Johnson, the hardest worker in the room. Any room.

Product DNA : 
- Lightweight, breathable engineered mesh upper with stretch & structure where you need it
- Plush knit collar for maximum comfort
- Medial & lateral TPU midfoot strap for lockdown during even the most demanding workouts
- External TPU heel clip helps stabilize the heel for dynamic movements
- Anatomical sockliner provides maximum comfort underfoot
- UA HOVR™ technology provides 'zero gravity feel' to maintain energy return that helps eliminate impact
- Compression mesh Energy Web contains & molds UA HOVR™ foam to give back the energy you put in
- UA TriBase™ maximizes ground contact, promotes natural motion & provides flexibility to grip during lifts
- Style #: 3023695
- Offset: 8mm
- Weight: 11 oz​.
- Imported
- Material code : 3023695-001
- Fit Type : Regular
- Gender : Men
- Division : Footwear
- Type : Performance Sneakers
- TRAINING - THE ROCK
- Season : FW21",07-08-2023
shopee,NIL,Under Armour,Under Armour UA Men's Charged Focus Training Shoes,"12%OFF, 10%OFF, 10%OFF",$129.00,$77.40,1,https://shopee.sg/Under-Armour-UA-Men's-Charged-Focus-Training-Shoes-i.252648730.12906100499?sp_atk=924c3004-a130-4c7c-9a3b-472e120b05bd&xptdk=924c3004-a130-4c7c-9a3b-472e120b05bd,https://down-sg.img.susercontent.com/file/sg-11134201-7qvd8-lk0izzfdlgk2e3,"UNDER ARMOUR MAKES YOU FEEL BETTER
 -Lightweight, breathable mesh upper helps keep you cool
 -Durable synthetic strap on medial & lateral sides for lockdown & stability
 -Charged Cushioning® midsole uses compression molded foam for ultimate responsiveness & durability
 -Durable rubber outsole for increased traction with a pressure-mapped grip pattern
 -Style #: 3024277
 -Imported
 -Material code : 3024277-001
 -Fit Type : Regular
 -Gender : Men
 -Division : Footwear
 -Type : Performance Sneakers
 -TRAINING -CORE PERFORMANCE
 -Season : FW21",07-08-2023
shopee,NIL,Under Armour,Under Armour UA Men's HOVR™ Sonic 5 Running Shoes,"12%OFF, 10%OFF, 10%OFF",$179.00,$107.40 - $179.00,1,https://shopee.sg/Under-Armour-UA-Men's-HOVR™-Sonic-5-Running-Shoes-i.252648730.21229922303?sp_atk=d6e78347-7099-414e-a246-b6ed0fa22d4b&xptdk=d6e78347-7099-414e-a246-b6ed0fa22d4b,https://down-sg.img.susercontent.com/file/sg-11134201-7qve9-lk0itbeuttpz6c,"UNDER ARMOUR MAKES YOU BETTER
The UA HOVR™ Sonic is a no-brainer for runners who like distance but want more flexibility, a breathable feel, and the real-time feedback of Form Coaching from UA MapMyRun™ to help you run better every time you lace them up.

Product DNA: 
-CONNECTS TO UA MAPMYRUN™: tracks & analyzes your running metrics to help make you a better runner
-Engineered spacer upper with a minimalist design for breathability, durability & lightweight containment
-External TPU heel wrap provides lightweight structure & support for added lockdown
-Molded EVA sockliner provides added comfort, resiliency & cushioning for high-mileage performance
-Responsive UA HOVR™ cushioning reduces impact, returns energy, and helps propel you forward
-Carbon rubber in heel & toe-off for added traction & durability & blown rubber forefoot for energy return
-Style #: 3024898
-Offset: 8mm
-Weight: 9.9 oz.
-Imported
-NEUTRAL: For runners who need a balance of flexibility & cushioning
-Material code : 3024898-001
-Fit Type : Regular
-Gender : Men
-Division : Footwear
-Type : Sneakers
-HOVR SONIC 5
-Season : CO",07-08-2023
shopee,NIL,Under Armour,Under Armour UA Men's Fat Tire Slides,"12%OFF, 10%OFF, 10%OFF",$89.00,$53.40,0,https://shopee.sg/Under-Armour-UA-Men's-Fat-Tire-Slides-i.252648730.23921327286?sp_atk=b122f137-6b6a-4fa4-8ff1-1c10ff22000e&xptdk=b122f137-6b6a-4fa4-8ff1-1c10ff22000e,https://down-sg.img.susercontent.com/file/sg-11134201-7qvft-lk0iophbnd8762,"UNDER ARMOUR MAKES YOU BETTER
These are the ultimate outdoor sandals. We worked with Michelin on the outsole, basing the design off their mountain bike tires for incredible grip on rough terrain, without sacrificing flexibility or comfort.

Product DNA:
- Molded, adjustable synthetic strap is super- comfortable & breathable for a custom fit
- Charged Cushioning® midsole absorbs impact & converts it into responsive quickness & comfort
- Michelin® Wild Gripper outsole compound uses unique traction lugs for unmatched grip & traction
- Style # : 3023749
- Imported
- Material code : 3023749-600
- Fit Type : Regular
- Gender : Men
- Division : Footwear
- Type : Sandals
- Sideline",07-08-2023
