shopee,Running,Adidas,adidas Running Duramo 9 Shoes Men Grey EG8662,$5 OFF,$100.00 ,$70.00 ,9,https://shopee.sg/adidas-Running-Duramo-9-Shoes-Men-Grey-EG8662-i.265436651.9573477583?sp_atk=775445e2-7daa-491b-8044-fc8075974ff3&xptdk=775445e2-7daa-491b-8044-fc8075974ff3,https://down-sg.img.susercontent.com/file/sg-11134201-7qvej-ljy0un2xmj4maf,No product description available.,03-08-23
shopee,Running,Adidas,adidas Running Run Falcon 2.0 Shoes Women White FY9623,$5 OFF,$79.00 ,$63.20 ,9,https://shopee.sg/adidas-Running-Run-Falcon-2.0-Shoes-Women-White-FY9623-i.265436651.8684103086?sp_atk=6b9134b2-b4e9-47dd-b28c-f59d9b182d09&xptdk=6b9134b2-b4e9-47dd-b28c-f59d9b182d09,https://down-sg.img.susercontent.com/file/sg-11134201-7qved-ljy4vlfb7mdadb,No product description available.,03-08-23
shopee,Running,Asics,ASICS Men GEL-CONTEND SL Running Shoes in White/White,"10%Coins Cashback, 5%OFF",No Price Reduction,$89.00 ,8,https://shopee.sg/ASICS-Men-GEL-CONTEND-SL-Running-Shoes-in-White-White-i.455553838.23905500849?sp_atk=c4c37893-870a-42fb-8e70-24ebd2286814&xptdk=c4c37893-870a-42fb-8e70-24ebd2286814,https://down-sg.img.susercontent.com/file/sg-11134201-22110-llp9y0auywjv1b,No product description available.,03-08-23
shopee,Running,Puma,PUMA Unisex Aviator ProFoam Sky Running Shoes,NA,$139.00 ,$82.00 ,8,https://shopee.sg/PUMA-Unisex-Aviator-ProFoam-Sky-Running-Shoes-i.341363989.23212493386?sp_atk=9725668f-e441-40b3-8408-73603420977d&xptdk=9725668f-e441-40b3-8408-73603420977d,https://down-sg.img.susercontent.com/file/sg-11134201-23030-polz8yc6zqov45,No product description available.,03-08-23
shopee,Running,Under Armour,Under Armour UA Men's UA Charged Vantage 2 Running Shoes,"12%OFF, 10%OFF, 10%OFF",$99.00 ,$74.25 - $99.00,9,https://shopee.sg/Under-Armour-UA-Men's-UA-Charged-Vantage-2-Running-Shoes-i.252648730.22665581911?sp_atk=fe6b0d2b-3a99-4f9e-8694-724723105130&xptdk=fe6b0d2b-3a99-4f9e-8694-724723105130,https://down-sg.img.susercontent.com/file/sg-11134201-7qvd2-livg8d37f9vl46,No product description available.,03-08-23
shopee,Running,Asics,ASICS Men TARTHEREDGE 3 (2E) Running Shoes in Shocking Orange/Black,NA,$199.00 ,$99.50 ,8,https://shopee.sg/ASICS-Men-TARTHEREDGE-3-(2E)-Running-Shoes-in-Shocking-Orange-Black-i.455553838.22301820436?sp_atk=251c6d2a-4bc1-4e9b-b205-138c11a2cb4f&xptdk=251c6d2a-4bc1-4e9b-b205-138c11a2cb4f,https://down-sg.img.susercontent.com/file/sg-11134201-22100-mslx7xzen1iv50,No product description available.,03-08-23
shopee,Running,Asics,ASICS Men GEL-KAYANO 29 Running Shoes in Black/New Leaf,"10%Coins Cashback, 5%OFF",$259.00 ,$181.30 ,8,https://shopee.sg/ASICS-Men-GEL-KAYANO-29-Running-Shoes-in-Black-New-Leaf-i.455553838.21257029840?sp_atk=8a6346f2-7059-4725-94be-fcfff6b03115&xptdk=8a6346f2-7059-4725-94be-fcfff6b03115,https://down-sg.img.susercontent.com/file/sg-11134201-22100-hp5qy3qan1iv53,No product description available.,03-08-23
shopee,Running,Puma,PUMA Softride Sophia Slip Shine Women's Running Shoes,30%OFF,$119.00 ,$84.00 ,8,https://shopee.sg/PUMA-Softride-Sophia-Slip-Shine-Women's-Running-Shoes-i.341363989.20659087023?sp_atk=07f5e9c2-8b4b-4904-bba8-e088b9dad9c3&xptdk=07f5e9c2-8b4b-4904-bba8-e088b9dad9c3,https://down-sg.img.susercontent.com/file/sg-11134201-22110-sif1vjdreejv8c,No product description available.,03-08-23
shopee,Running,Asics,ASICS Men GT-2000 10 LITE SHOW Running Shoes in Lite-Show/Shocking Orange,NA,$189.00 ,$113.40 ,8,https://shopee.sg/ASICS-Men-GT-2000-10-LITE-SHOW-Running-Shoes-in-Lite-Show-Shocking-Orange-i.455553838.18257034098?sp_atk=437fd2eb-f245-440c-895f-5f4c17bdf54c&xptdk=437fd2eb-f245-440c-895f-5f4c17bdf54c,https://down-sg.img.susercontent.com/file/sg-11134201-22100-97sry88nn1iv75,No product description available.,03-08-23
shopee,Running,Asics,ASICS Men GEL-NIMBUS 24 Running Shoes in Velvet Pine/New Leaf,"10%Coins Cashback, 5%OFF",$259.00 ,$181.30 ,8,https://shopee.sg/ASICS-Men-GEL-NIMBUS-24-Running-Shoes-in-Velvet-Pine-New-Leaf-i.455553838.18157031769?sp_atk=93ab3cd8-2c9b-452f-889f-1ad14d6084cd&xptdk=93ab3cd8-2c9b-452f-889f-1ad14d6084cd,https://down-sg.img.susercontent.com/file/sg-11134201-22100-emvu4uf7m1ivaf,No product description available.,03-08-23
