NIL,Under Armour,Under Armour UA Women HOVR™ Phantom 2 INKNT Running Shoe,$229.00 ,$137.40 ,0,https://shopee.sg/Under-Armour-UA-Women-HOVR™-Phantom-2-INKNT-Running-Shoe-i.252648730.13453341615?sp_atk=5c82e1e9-b7c3-441d-b5d2-cf067b6e451d&xptdk=5c82e1e9-b7c3-441d-b5d2-cf067b6e451d,https://down-sg.img.susercontent.com/file/sg-11134201-7qvej-livh05vewcw961,26-07-23
NIL,Under Armour,Under Armour UA Women's HOVR™ MVMNT NU Sportstyle Shoes,$159.00 ,$95.40 ,0,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-MVMNT-NU-Sportstyle-Shoes-i.252648730.10664683294?sp_atk=bc139c66-c3a7-41b6-a03e-e0ddda19f017&xptdk=bc139c66-c3a7-41b6-a03e-e0ddda19f017,https://down-sg.img.susercontent.com/file/sg-11134201-7qvep-livh7js7rpvl78,26-07-23
NIL,Under Armour,Under Armour UA Women's Charged Escape 4 Running Shoes,$129.00 ,$77.40 - $129.00,3,https://shopee.sg/Under-Armour-UA-Women's-Charged-Escape-4-Running-Shoes-i.252648730.19156555763?sp_atk=58f75e9a-ce8b-4590-a232-0969147dfd13&xptdk=58f75e9a-ce8b-4590-a232-0969147dfd13,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfw-livgc1l3j495fb,26-07-23
NIL,Under Armour,Under Armour UA Women's HOVR™ Omnia Training Shoes,$169.00 ,$101.40 ,2,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-Omnia-Training-Shoes-i.252648730.19172280403?sp_atk=ebdfe605-849a-4d4b-ad25-e34bfa4fa76b&xptdk=ebdfe605-849a-4d4b-ad25-e34bfa4fa76b,https://down-sg.img.susercontent.com/file/sg-11134201-7qvds-livgeo299xhde6,26-07-23
NIL,Under Armour,Under Armour UA Women's Charged Impulse 3 Running Shoes,$99.00 ,$59.40 - $99.00,2,https://shopee.sg/Under-Armour-UA-Women's-Charged-Impulse-3-Running-Shoes-i.252648730.18956556308?sp_atk=29adcfec-661d-4d82-b9d6-0ce260fe35c9&xptdk=29adcfec-661d-4d82-b9d6-0ce260fe35c9,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdb-livge3gbfo8j57,26-07-23
NIL,Under Armour,Under Armour UA Women's Charged Rogues 3 Running Shoes,NA,$99.00 ,1,https://shopee.sg/Under-Armour-UA-Women's-Charged-Rogues-3-Running-Shoes-i.252648730.19057484778?sp_atk=8fc5b9c7-ea7e-4733-8a5a-a9e20fcaf8f4&xptdk=8fc5b9c7-ea7e-4733-8a5a-a9e20fcaf8f4,https://down-sg.img.susercontent.com/file/sg-11134201-7qvg5-lj51g4yvvkel2d,26-07-23
NIL,Under Armour,Under Armour UA Women's Flow Synchronicity Running Shoes,$199.00 ,$119.40 ,1,https://shopee.sg/Under-Armour-UA-Women's-Flow-Synchronicity-Running-Shoes-i.252648730.21059108844?sp_atk=ba3ed878-b481-4ffd-bc02-46f486408af3&xptdk=ba3ed878-b481-4ffd-bc02-46f486408af3,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfx-livgk0rz9edpba,26-07-23
NIL,Under Armour,Under Armour UA Women's HOVR™ Turbulence Running Shoes,$129.00 ,$77.40 - $129.00,1,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-Turbulence-Running-Shoes-i.252648730.20572280125?sp_atk=ec86899a-cdff-442f-acaa-876d2425233e&xptdk=ec86899a-cdff-442f-acaa-876d2425233e,https://down-sg.img.susercontent.com/file/sg-11134201-7qveg-livgknltuqa7b6,26-07-23
NIL,Under Armour,Under Armour UA Women's Mojo 2 Sport style Shoes,NA,$79.00 ,0,https://shopee.sg/Under-Armour-UA-Women's-Mojo-2-Sport-style-Shoes-i.252648730.22722500129?sp_atk=d8fd55c5-8900-48ab-a075-84a1fbed9db0&xptdk=d8fd55c5-8900-48ab-a075-84a1fbed9db0,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfl-livgdssl17sxde,26-07-23
NIL,Under Armour,Under Armour UA Women's Mojo 2 Sportstyle Shoes,NA,$79.00 ,0,https://shopee.sg/Under-Armour-UA-Women's-Mojo-2-Sportstyle-Shoes-i.252648730.13706077609?sp_atk=84af1dce-cb4c-4c33-9c2c-a67272d2a6c4&xptdk=84af1dce-cb4c-4c33-9c2c-a67272d2a6c4,https://down-sg.img.susercontent.com/file/sg-11134201-7qvf9-livgz5ka16a552,26-07-23
NIL,Under Armour,Under Armour UA Women's Charged Breathe Bliss PS Sportstyle Shoes,$129.00 ,$77.40 ,0,https://shopee.sg/Under-Armour-UA-Women's-Charged-Breathe-Bliss-PS-Sportstyle-Shoes-i.252648730.13405415319?sp_atk=e07b958f-d2e8-4b22-8003-8dfad4338e63&xptdk=e07b958f-d2e8-4b22-8003-8dfad4338e63,https://down-sg.img.susercontent.com/file/sg-11134201-7qvf3-livh0a1stojz77,26-07-23
NIL,Under Armour,Under Armour UA Women's HOVR™ Revenant Sportstyle Shoes,$139.00 ,$83.40 ,0,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-Revenant-Sportstyle-Shoes-i.252648730.12305431081?sp_atk=cfdf40c0-e4de-46fb-b9c7-b8bad6b25f2a&xptdk=cfdf40c0-e4de-46fb-b9c7-b8bad6b25f2a,https://down-sg.img.susercontent.com/file/sg-11134201-7qvep-livh3u4fd6kva8,26-07-23
NIL,Under Armour,Under Armour UA Women's TriBase™ Reign 3 WIT Training Shoes,$179.00 ,$107.40 ,0,https://shopee.sg/Under-Armour-UA-Women's-TriBase™-Reign-3-WIT-Training-Shoes-i.252648730.11764682536?sp_atk=08be705d-048b-464e-98b3-e79384de591c&xptdk=08be705d-048b-464e-98b3-e79384de591c,https://down-sg.img.susercontent.com/file/sg-11134201-7qvds-livgobu0cs5r41,26-07-23
NIL,Under Armour,Under Armour UA Women's HOVR™ Machina 2 Running Shoes,$229.00 ,$137.40 ,0,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-Machina-2-Running-Shoes-i.252648730.3581294967?sp_atk=f3cf8e82-fd34-4f71-828f-5b966ca28130&xptdk=f3cf8e82-fd34-4f71-828f-5b966ca28130,https://down-sg.img.susercontent.com/file/sg-11134201-7qvf6-livhg6pet89215,26-07-23
NIL,Under Armour,Under Armour UA Women's HOVR™ Sonic 4 Running Shoes,$179.00 ,$107.40 ,0,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-Sonic-4-Running-Shoes-i.252648730.7581192533?sp_atk=011ef241-2936-4a60-b4ea-d7e7937baedc&xptdk=011ef241-2936-4a60-b4ea-d7e7937baedc,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfj-livhaq3aj7k041,26-07-23
NIL,Under Armour,Under Armour UA Women's Charged Breathe Bliss Sportstyle Shoes,$129.00 ,$77.40 ,0,https://shopee.sg/Under-Armour-UA-Women's-Charged-Breathe-Bliss-Sportstyle-Shoes-i.252648730.21059109669?sp_atk=4f8b672f-b257-4cbb-9866-325eb04c4e51&xptdk=4f8b672f-b257-4cbb-9866-325eb04c4e51,https://down-sg.img.susercontent.com/file/sg-11134201-7qvcs-livgjz4vnw1yd7,26-07-23
NIL,Under Armour,Under Armour UA Women's HOVR™ Machina 3 Daylight Running Shoes,$229.00 ,$137.40 ,0,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-Machina-3-Daylight-Running-Shoes-i.252648730.20159110996?sp_atk=d289596b-7299-473a-91fc-e1d737e2dc76&xptdk=d289596b-7299-473a-91fc-e1d737e2dc76,https://down-sg.img.susercontent.com/file/sg-11134201-7qve3-livgml906874be,26-07-23
