Running,Adidas,adidas Running Run Falcon 2.0 Shoes Men Grey GX8240,$79.00 ,$63.20 ,11,https://shopee.sg/adidas-Running-Run-Falcon-2.0-Shoes-Men-Grey-GX8240-i.265436651.23022231917?sp_atk=c7c7b09f-3cf5-4504-bbdd-ab06a0e3c94c&xptdk=c7c7b09f-3cf5-4504-bbdd-ab06a0e3c94c,https://down-sg.img.susercontent.com/file/sg-11134201-7qvf4-lf6j5s1mzuwf17,26-07-23
Running,Asics,ASICS Women GEL-KAYANO 28 Running Shoes in Black/Sage,$259.00 ,$155.40 ,11,https://shopee.sg/ASICS-Women-GEL-KAYANO-28-Running-Shoes-in-Black-Sage-i.455553838.18919345500?sp_atk=640d5ac5-1d35-4738-913c-daa82d2ad878&xptdk=640d5ac5-1d35-4738-913c-daa82d2ad878,https://down-sg.img.susercontent.com/file/9b9f88d44879672bbc4a2e0571aa7413,26-07-23
Running,Asics,ASICS Men GEL-CONTEND SL Running Shoes in Black/Black,NA,$89.00 ,10,https://shopee.sg/ASICS-Men-GEL-CONTEND-SL-Running-Shoes-in-Black-Black-i.455553838.23305500822?sp_atk=92561a4c-8c35-4a53-9fbf-180708211908&xptdk=92561a4c-8c35-4a53-9fbf-180708211908,https://down-sg.img.susercontent.com/file/sg-11134201-22110-k7757fptywjv3c,26-07-23
Running,Asics,ASICS Men NOVABLAST 3 Running Shoes in Safety Yellow/Black,$199.00 ,$159.20 ,9,https://shopee.sg/ASICS-Men-NOVABLAST-3-Running-Shoes-in-Safety-Yellow-Black-i.455553838.22266057297?sp_atk=35ca2bef-df43-4d9e-a481-fb519947f0c9&xptdk=35ca2bef-df43-4d9e-a481-fb519947f0c9,https://down-sg.img.susercontent.com/file/sg-11134207-7qvcv-lfznk5sag3r948,26-07-23
Running,Asics,ASICS Men GEL-KAYANO 29 Running Shoes in Black/New Leaf,$259.00 ,$181.30 ,11,https://shopee.sg/ASICS-Men-GEL-KAYANO-29-Running-Shoes-in-Black-New-Leaf-i.455553838.21257029840?sp_atk=5ee52e9a-74d5-4260-9ee0-50aaec8ac428&xptdk=5ee52e9a-74d5-4260-9ee0-50aaec8ac428,https://down-sg.img.susercontent.com/file/sg-11134201-22100-hp5qy3qan1iv53,26-07-23
Running,Asics,ASICS Women GEL-EXCITE 9 Running Shoes in Piedmont Grey/Sea Glass,$109.00 ,$76.30 ,10,https://shopee.sg/ASICS-Women-GEL-EXCITE-9-Running-Shoes-in-Piedmont-Grey-Sea-Glass-i.455553838.21057030936?sp_atk=7c7f9223-422b-411a-86ce-e3e5132ea65a&xptdk=7c7f9223-422b-411a-86ce-e3e5132ea65a,https://down-sg.img.susercontent.com/file/sg-11134201-22100-a89bpybln1ivcc,26-07-23
Running,Adidas,adidas Running EQ19 Run Shoes Men White H68091,$99.00 ,$79.20 ,10,https://shopee.sg/adidas-Running-EQ19-Run-Shoes-Men-White-H68091-i.265436651.20548032289?sp_atk=840dcffa-4853-4198-9be8-9ec0005fabe5&xptdk=840dcffa-4853-4198-9be8-9ec0005fabe5,https://down-sg.img.susercontent.com/file/sg-11134201-7qvcr-lfj52tf4amyp71,26-07-23
Running,Asics,ASICS Men GEL-KAYANO 28 Running Shoes in Black/Hazard Green,$259.00 ,$155.40 ,10,https://shopee.sg/ASICS-Men-GEL-KAYANO-28-Running-Shoes-in-Black-Hazard-Green-i.455553838.19304649216?sp_atk=57528e70-60a5-46ad-bf07-139ab62998a6&xptdk=57528e70-60a5-46ad-bf07-139ab62998a6,https://down-sg.img.susercontent.com/file/e645d259fa1ba994011925de726b3731,26-07-23
Running,Asics,ASICS Women GT-2000 10 (D) Running Shoes in Dive Blue/Orchid,$189.00 ,$132.30 ,10,https://shopee.sg/ASICS-Women-GT-2000-10-(D)-Running-Shoes-in-Dive-Blue-Orchid-i.455553838.11398370804?sp_atk=836c16d0-fe24-42cc-a143-49c19812315f&xptdk=836c16d0-fe24-42cc-a143-49c19812315f,https://down-sg.img.susercontent.com/file/sg-11134201-22100-tinij1yrn1ivd0,26-07-23
Running,Adidas,adidas Running Lite Racer 2.0 Shoes Men Black EG3284,$90.00 ,$62.30 ,10,https://shopee.sg/adidas-Running-Lite-Racer-2.0-Shoes-Men-Black-EG3284-i.265436651.9384305192?sp_atk=65841939-5fe5-4226-882b-82c1774da87c&xptdk=65841939-5fe5-4226-882b-82c1774da87c,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfe-lfj4z20mfv64e2,26-07-23
