NIL,Skechers,Skechers Men Sport D'Lux Fitness Roam Free walking Shoes - 232358-TPE Air-Cooled Memory Foam Machine Washable,NA,$129.00 ,12,https://shopee.sg/Skechers-Men-Sport-D'Lux-Fitness-Roam-Free-walking-Shoes-232358-TPE-Air-Cooled-Memory-Foam-Machine-Washable-i.84710867.21309573790?sp_atk=bc046ab9-2433-491b-9515-f3e0f0da2087&xptdk=bc046ab9-2433-491b-9515-f3e0f0da2087,https://down-sg.img.susercontent.com/file/sg-11134201-7qvcx-litwyls364nh8d,26-07-23
NIL,Skechers,Skechers Online Exclusive Men Sport Glide-Step Fasten Up Shoes - 232136-NVBK Air-Cooled Memory Foam Machine Washable,NA,$109.00 ,12,https://shopee.sg/Skechers-Online-Exclusive-Men-Sport-Glide-Step-Fasten-Up-Shoes-232136-NVBK-Air-Cooled-Memory-Foam-Machine-Washable-i.84710867.18755615229?sp_atk=b30f9bcc-6da7-46d0-9233-3016aaa25971&xptdk=b30f9bcc-6da7-46d0-9233-3016aaa25971,https://down-sg.img.susercontent.com/file/sg-11134201-7qvd1-litx4tz94dkx6d,26-07-23
NIL,Skechers,Skechers Online Exclusive Men Sport Summits Torre walking Shoes - 232395-RDBK Memory Foam Machine Washable,NA,$109.00 ,10,https://shopee.sg/Skechers-Online-Exclusive-Men-Sport-Summits-Torre-walking-Shoes-232395-RDBK-Memory-Foam-Machine-Washable-i.84710867.22308384141?sp_atk=532f6e4f-b3ae-463d-bdd0-84b345f1b7a1&xptdk=532f6e4f-b3ae-463d-bdd0-84b345f1b7a1,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdr-litwvlntff28aa,26-07-23
NIL,Skechers,"Skechers Online Exclusive Men GOrun Razor Excess Running Shoes - 246004-ORBK Breathable, Goodyear Rubber, Hyper Burst",NA,$189.00 ,10,https://shopee.sg/Skechers-Online-Exclusive-Men-GOrun-Razor-Excess-Running-Shoes-246004-ORBK-Breathable-Goodyear-Rubber-Hyper-Burst-i.84710867.23028516383?sp_atk=7a2650cb-4aa5-42f6-bbb0-066d7dafc997&xptdk=7a2650cb-4aa5-42f6-bbb0-066d7dafc997,https://down-sg.img.susercontent.com/file/sg-11134201-7qvg7-litwtpwwj2ib1b,26-07-23
NIL,Skechers,"Skechers Online Exclusive Men GOwalk 6 Traverse Walking Shoes - 216269-CHAR - Air-Cooled Goga Mat, Sneakers, Casual",NA,$119.00 ,9,https://shopee.sg/Skechers-Online-Exclusive-Men-GOwalk-6-Traverse-Walking-Shoes-216269-CHAR-Air-Cooled-Goga-Mat-Sneakers-Casual-i.84710867.16660057749?sp_atk=29703e12-e790-4766-aaeb-7867bd7b1d90&xptdk=29703e12-e790-4766-aaeb-7867bd7b1d90,https://down-sg.img.susercontent.com/file/sg-11134201-7qvd2-litx7hzwne5v96,26-07-23
NIL,Skechers,Skechers Online Exclusive Men Max Cushioning Delta Shoes - 220340-NVMT Air-Cooled Goga Mat,NA,$149.00 ,9,https://shopee.sg/Skechers-Online-Exclusive-Men-Max-Cushioning-Delta-Shoes-220340-NVMT-Air-Cooled-Goga-Mat-i.84710867.21058442610?sp_atk=7c8717d8-70c5-414e-a11a-ad99410e1696&xptdk=7c8717d8-70c5-414e-a11a-ad99410e1696,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfv-litwyy86yedld7,26-07-23
NIL,Skechers,Skechers Men Foamies GOwalk 5 Shoes - 243032-WNV,NA,$69.00 ,8,https://shopee.sg/Skechers-Men-Foamies-GOwalk-5-Shoes-243032-WNV-i.84710867.19878789428?sp_atk=c247b2ab-14f4-42e9-ac5a-91985b8b33fb&xptdk=c247b2ab-14f4-42e9-ac5a-91985b8b33fb,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdy-litx20b7uzdbd2,26-07-23
NIL,Skechers,"Skechers Online Exclusive Men GOwalk 6 Traverse Walking Shoes - 216269-CHOC - Air-Cooled Goga Mat, Sneakers, Casual",NA,$119.00 ,8,https://shopee.sg/Skechers-Online-Exclusive-Men-GOwalk-6-Traverse-Walking-Shoes-216269-CHOC-Air-Cooled-Goga-Mat-Sneakers-Casual-i.84710867.16760057678?sp_atk=8f7d2278-e7b9-4866-88f4-6ca42ddba036&xptdk=8f7d2278-e7b9-4866-88f4-6ca42ddba036,https://down-sg.img.susercontent.com/file/sg-11134201-7qvf4-litx7fcqfu9j42,26-07-23
NIL,Skechers,Skechers Online Exclusive Men Max Cushioning Hyper Craze Bounce Shoes - 220691-BLK Air-Cooled Goga Mat,NA,$179.00 ,8,https://shopee.sg/Skechers-Online-Exclusive-Men-Max-Cushioning-Hyper-Craze-Bounce-Shoes-220691-BLK-Air-Cooled-Goga-Mat-i.84710867.20338937093?sp_atk=24744d4a-4550-45fb-804d-221ac9e06073&xptdk=24744d4a-4550-45fb-804d-221ac9e06073,https://down-sg.img.susercontent.com/file/sg-11134201-7qvg3-litx0n0a0e8d12,26-07-23
NIL,Skechers,"Skechers Men SKECHERS USA Proven Suttner Shoes - 204785-TPE Air-Cooled Memory Foam Charcoal MF, Classic Fit",NA,$109.00 ,7,https://shopee.sg/Skechers-Men-SKECHERS-USA-Proven-Suttner-Shoes-204785-TPE-Air-Cooled-Memory-Foam-Charcoal-MF-Classic-Fit-i.84710867.23767638851?sp_atk=af60fb1c-285b-4d9c-982f-9a215ecf1e01&xptdk=af60fb1c-285b-4d9c-982f-9a215ecf1e01,https://down-sg.img.susercontent.com/file/sg-11134201-7qvcr-litwqn0gtikpf2,26-07-23
NIL,Skechers,Skechers Online Exclusive Men Sport Glide-Step Sport walking Shoes - 232269-NVOR Air-Cooled Memory Foam Machine Washable,NA,$109.00 ,7,https://shopee.sg/Skechers-Online-Exclusive-Men-Sport-Glide-Step-Sport-walking-Shoes-232269-NVOR-Air-Cooled-Memory-Foam-Machine-Washable-i.84710867.17193664823?sp_atk=839d8962-12de-4f97-a980-c28a0426d978&xptdk=839d8962-12de-4f97-a980-c28a0426d978,https://down-sg.img.susercontent.com/file/sg-11134201-7qvff-litx6uaf9jrd18,26-07-23
NIL,Skechers,Skechers Men Sport D'Lux Fitness Perfect Timing walking Shoes - 232359-GRY Air-Cooled Memory Foam Relaxed Fit,NA,$129.00 ,6,https://shopee.sg/Skechers-Men-Sport-D'Lux-Fitness-Perfect-Timing-walking-Shoes-232359-GRY-Air-Cooled-Memory-Foam-Relaxed-Fit-i.84710867.20037579891?sp_atk=fd99de8f-dccf-491d-b8e6-23bb0c2f1bcd&xptdk=fd99de8f-dccf-491d-b8e6-23bb0c2f1bcd,https://down-sg.img.susercontent.com/file/sg-11134201-7qvcs-litx1e5id53a35,26-07-23
