lazada,NIL,Nike,Nike Women's Waffle Debut Shoes - Sesame, ,$105.00,$81.90,38,https://www.lazada.sg/products/nike-womens-waffle-debut-shoes-sesame-i2731385017.html,https://lzd-img-global.slatic.net/g/p/0c5e06be6932cec44664ec9593405ec1.jpg_720x720q80.jpg_.webp,04-08-2023
lazada,NIL,Nike,Nike Women's Air Max Excee Shoes - White, ,No Price Reduction,$139.00,35,https://www.lazada.sg/products/nike-womens-air-max-excee-shoes-white-i2650152066.html,https://lzd-img-global.slatic.net/g/p/eb924698d5e83307a98d7bfa87e58621.jpg_720x720q80.jpg_.webp,04-08-2023
lazada,NIL,Nike,Nike Women's Air Max SYSTM Shoes - White, ,No Price Reduction,$155.00,11,https://www.lazada.sg/products/nike-womens-air-max-systm-shoes-white-i2377491046.html,https://lzd-img-global.slatic.net/g/p/b9ee69b58ef92b2490c01a8b22caa34b.jpg_720x720q80.jpg_.webp,04-08-2023
lazada,NIL,Nike,Nike Women's Court Legacy Lift Shoes - White, ,$139.00,$108.42,9,https://www.lazada.sg/products/nike-womens-court-legacy-lift-shoes-white-i2731349502.html,https://lzd-img-global.slatic.net/g/p/bef8d521cd1048c90c665847ccc3a2f2.jpg_720x720q80.jpg_.webp,04-08-2023
lazada,NIL,Nike,Nike Women's Court Vision Low Next Nature Shoes - White, ,$89.00,$72.98,70,https://www.lazada.sg/products/nike-womens-court-vision-low-next-nature-shoes-white-i2682979506.html,https://lzd-img-global.slatic.net/g/p/0c558e9d7dc7af47a58a09a51f43179d.jpg_720x720q80.jpg_.webp,04-08-2023
lazada,NIL,Nike,Nike Women's Court Vision Alta Shoes - Black, ,No Price Reduction,$115.00,25,https://www.lazada.sg/products/nike-womens-court-vision-alta-shoes-black-i2473509756.html,https://lzd-img-global.slatic.net/g/p/af737fc1ff0dc0eb43b9bd94ba6ebb2d.jpg_720x720q80.jpg_.webp,04-08-2023
lazada,NIL,Nike,Nike Women's Court Borough Low Premium Shoes - Light Bone, ,No Price Reduction,$119.00,129,https://www.lazada.sg/products/nike-womens-court-borough-low-premium-shoes-light-bone-i2614801906.html,https://lzd-img-global.slatic.net/g/p/4c12df0cee4ef3a3c084757a73f03dda.jpg_720x720q80.jpg_.webp,04-08-2023
lazada,NIL,Nike,Nike Women's Court Legacy Canvas Shoe - White, ,$79.00,$47.40,155,https://www.lazada.sg/products/nike-womens-court-legacy-canvas-shoe-white-i1625270623.html,https://lzd-img-global.slatic.net/g/p/mdc/52fdaca5e2f7ca556f348cd8e0660312.jpg_720x720q80.jpg_.webp,04-08-2023
lazada,NIL,Nike,Nike Women's Air Max SYSTM Shoes - Summit White, ,No Price Reduction,$155.00,31,https://www.lazada.sg/products/nike-womens-air-max-systm-shoes-summit-white-i2653285178.html,https://lzd-img-global.slatic.net/g/p/b19489df293af0a89a097565441b973a.jpg_720x720q80.jpg_.webp,04-08-2023
lazada,NIL,Nike,Nike Women's Tanjun Shoes - White, ,No Price Reduction,$89.00,64,https://www.lazada.sg/products/nike-womens-tanjun-shoes-white-i2650065681.html,https://lzd-img-global.slatic.net/g/p/6887c1089dfe59488b4d15fdf95cceef.jpg_720x720q80.jpg_.webp,04-08-2023
