lazada,NIL,Nike,Nike Women's Court Legacy Canvas Shoe - White, ,No Price Reduction,$79.00,157,https://www.lazada.sg/products/nike-womens-court-legacy-canvas-shoe-white-i1625270623.html,https://lzd-img-global.slatic.net/g/ff/kf/S363724b4bd0447599c54f6ca9af5a201N.jpg_720x720q80.jpg_.webp,"Nike Women's Court Legacy Canvas Shoe - WhiteHonoring a history rooted in tennis culture, the Nike Court Legacy Canvas brings you a classic in a modern, street-worthy design. Made with durable canvas and featuring heritage stitching and a retro Swoosh design, it lets you blend sport and fashion.BenefitsThe wear-anywhere, classic, tennis-inspired upper features durable canvas and a retro Swoosh logo.The autoclave construction fuses the outsole to the midsole for a streamlined look while the low-cut collar sculpts your ankle for a comfy feel.The full-length rubber outsole with herringbone pattern delivers multi-surface traction and heritage style.Product DetailsPlush foam insoleClassic Swoosh license plate on back heel tapeMetal eyelets",10-08-2023
lazada,NIL,Nike,Nike Women's Air Max SC Shoes - White, ,No Price Reduction,$115.00,27,https://www.lazada.sg/products/nike-womens-air-max-sc-shoes-white-i2763501935.html,https://lzd-img-global.slatic.net/g/ff/kf/S88b4905ba0114e938a1aba76dec5ffcdq.jpg_720x720q80.jpg_.webp,"Nike Women's Air Max SC Shoes - WhiteOLD SCHOOL LOOK. NEW SCHOOL COMFORT.With its easy going lines, heritage track look and of course, visible Air cushioning, the Nike Air Max SC is the perfect finish to any outfit. The rich mixture of materials adds depth while making it a durable and lightweight shoe for everyday wear.BenefitsLeather, textile and mesh combine for a durable construction that's breathable and comfortable to wear all day.Originally designed for performance running, the Max Air unit delivers lightweight cushioning with every step.The foam midsole adds cushioning to last.The rubber outsole provides traction and durability.Product DetailsTraditional lacingFlex grooves in sole let your foot move naturallyNike Air Max OriginsRevolutionary Air technology first made its way into Nike footwear in 1978. In 1987, the Air Max 1 debuted with visible Air technology in its heel, allowing fans more than just the feel of Air cushioning—suddenly they could see it. Since then, next-generation Air Max shoes have become a hit with athletes and collectors by offering striking color combinations and reliable, lightweight cushioning.",10-08-2023
lazada,NIL,Nike,Nike Women's Court Legacy Next Nature Shoes - Summit White, ,No Price Reduction,$105.00,22,https://www.lazada.sg/products/nike-womens-court-legacy-next-nature-shoes-summit-white-i2682956727.html,https://lzd-img-global.slatic.net/g/ff/kf/S3559a67a81c1451ea691b8962baa4786g.jpg_720x720q80.jpg_.webp,"Nike Women's Court Legacy Next Nature Shoes - Summit WhiteCOURT-INSPIRED CLASSIC.Honoring a history rooted in tennis culture, the Nike Court Legacy Next Nature brings you a time-tested staple in a design that's made from at least 20% recycled materials by weight. Its pebbled leather and retro design let you blend sport and fashion. Do good by looking good.BenefitsWhenever you see the Nike Sunburst or the name Next Nature (NN), you see one more step on our journey toward zero carbon and zero waste.Pebbled leather gives you high-quality durability and comfort.Full-length rubber outsole with herringbone pattern delivers multi-surface traction.Product DetailsCanvas trimPadded collar",10-08-2023
lazada,NIL,Nike,Nike Women's Blazer Low Platform Shoes - Sail, ,No Price Reduction,$149.00,5,https://www.lazada.sg/products/nike-womens-blazer-low-platform-shoes-sail-i2715874140.html,https://lzd-img-global.slatic.net/g/ff/kf/S6b1b2230d7f44e60b8705a4e176afab3E.jpg_720x720q80.jpg_.webp,"Nike Women's Blazer Low Platform Shoes - SailGIVING RISE TO THE ORIGINAL FASHION STAPLE.Praised for its classic simplicity and comfort, the Nike Blazer Low Platform elevates the hoops icon. The lifted midsole/outsole lets you step confidently while the upper keeps the proportions you loved from the original.BenefitsElevated midsole with double-taped detailing offers a lifted stance for a confident and bold look.Low-cut, padded collar creates a sleek look that feels great.Exposed foam tongue adds plush, DIY style.Vulcanized construction fuses the outsole to the midsole for a streamlined look and feel.Solid rubber sole with herringbone pattern adds traction, durability, and heritage styling.Blazer OriginsOriginally introduced in 1972 as a basketball shoe, the Blazer has since transformed into a modern staple for skaters and sneakerheads alike. Maturing from a simple canvas high top to a leather mid top and casual low top, this shoe just gets better with age.",10-08-2023
lazada,NIL,Nike,Nike Women's Roshe One Shoes - White, ,$119.00,$98.77,0,https://www.lazada.sg/products/nike-womens-roshe-one-shoes-white-i2844824986.html,https://lzd-img-global.slatic.net/g/ff/kf/S4152cfbf44e34e87a41a34e7991b0831N.jpg_720x720q80.jpg_.webp,"Nike Women's Roshe One Shoes - WhiteTHE EPITOME OF EVERYDAY COMFORTThe Nike Roshe One Women's Shoe is minimalist and versatile—intended to be worn with or without socks, dressed up or down, for walking or just taking it easy.BenefitsTextile upper for a lightweight feelFoam sole for cushioningCushioned collar for protection around the ankleSignature DetailsInspired by the practice of meditation and the concept of Zen, the Nike Roshe One epitomizes simplicity. It has no embellishments, just basic shoe necessities brought to life with every detail. Almost every part of the shoe reflects an aspect of a tranquil Zen garden: a modified Waffle outsole made to look like stepping stones, an insole that mirrors a raked rock garden, and slightly different midsole side lengths—a juxtaposition of seriousness and playfulness.",10-08-2023
lazada,NIL,Nike,Nike Women's Court Legacy Canvas Shoes - White, ,$79.00,$63.99,90,https://www.lazada.sg/products/nike-womens-court-legacy-canvas-shoes-white-i2682965643.html,https://lzd-img-global.slatic.net/g/ff/kf/S567b9e384eb74317b77a87cb671ba8404.jpg_720x720q80.jpg_.webp,"Nike Women's Court Legacy Canvas Shoes - WhiteA COURT ICON, REIMAGINED FOR THE STREET.Honoring a history rooted in tennis culture, the Nike Court Legacy Canvas brings you a classic in a modern, street-worthy design. Made with durable canvas and featuring heritage stitching and a retro Swoosh design, it lets you blend sport and fashion.BenefitsThe wear-anywhere, classic, tennis-inspired upper features durable canvas and a retro Swoosh logo.The autoclave construction fuses the outsole to the midsole for a streamlined look while the low-cut collar sculpts your ankle for a comfy feel.The full-length rubber outsole with herringbone pattern delivers multi-surface traction and heritage style.Product DetailsPlush foam insoleClassic Swoosh license plate on back heel tapeMetal eyelets",10-08-2023
lazada,NIL,Nike,Nike Women's Court Vision Alta Shoes - Phantom, ,$115.00,$93.15,49,https://www.lazada.sg/products/nike-womens-court-vision-alta-shoes-phantom-i2653198704.html,https://lzd-img-global.slatic.net/g/ff/kf/S6b7a2d881296410cb5b9ee4172cf54360.jpg_720x720q80.jpg_.webp,Nike Women's Court Vision Alta Shoes - PhantomREINVENTED HER WAY.Street fashion meets b-ball authenticity in the Nike Court Vision Alta. The distinctly modern design combines textured leather on top and a platform on the bottom—providing comfort and style inspired by women.BenefitsPebbled leather adds texture while perforations on the toe add an airy aesthetic.Lifted foam midsole and unique geometry of the heel add modern comfort that better fits women.Ultra-padded tongue feels incredibly soft.Product DetailsTraditional lacingHeel pull tab,10-08-2023
lazada,NIL,Nike,Nike Women's Waffle Debut Shoes - Pink Oxford, ,No Price Reduction,$105.00,29,https://www.lazada.sg/products/nike-womens-waffle-debut-shoes-pink-oxford-i2683000340.html,https://lzd-img-global.slatic.net/g/ff/kf/S32ec10fe80f546ada5bd0df3b52151fac.jpg_720x720q80.jpg_.webp,"Nike Women's Waffle Debut Shoes - Pink OxfordRetro gets modernized with these sleek sneaks inspired by the Nike Daybreak. Era-echoing suede and nylon are paired in complementary colors, and the updated wedge midsole gives you an extra lift. Style, comfort, iconic Waffle outsole—this is a perfect new addition to your daily rotation.BenefitsSwoosh wraps around your heel to form a pull tab, adding aesthetic appeal to on-and-off functionality.Lifted foam midsoles give you an elevated look and all-day comfort.Soft suede overlays nod to vintage materials while textile underlays add durability.Rubber Waffle outsole adds durable traction and heritage style.Product DetailsPadded collarExposed foam tongueTraditional lacingPerforations on heelWaffle OriginIn 1971, Nike cofounder Bill Bowerman was watching his wife, Barbra, make breakfast on a waffle iron and inspiration struck. He swapped batter for rubber and the Waffle outsole was born. It not only delivers traction, durability and heritage Nike style—it proves that greatness is in the everyday. And that old, rusty waffle iron? Well, it now sits on a pedestal at Nike World Headquarters.",10-08-2023
lazada,NIL,Nike,Nike Women's Court Royale Shoes - Black, ,No Price Reduction,$89.00,204,https://www.lazada.sg/products/nike-womens-court-royale-shoes-black-i2367256375.html,https://lzd-img-global.slatic.net/g/ff/kf/S51c27bd832e3450ca1806f334037410a0.jpg_720x720q80.jpg_.webp,"Nike Women's Court Royale Shoes - BlackWINNING COMFORT FROM WAY BACK WHEN.An old-school design that's as fresh as the day it debuted, the Nike Court Royale features classic clean lines, a prominent Swoosh design trademark and a rubber cupsole for a comfortable finish.BenefitsLeather on the upper provides a classic look and durability.Rubber cupsole is supportive and flexible for all-day comfort.",10-08-2023
lazada,NIL,Nike,Nike Women's Court Royale AC Shoes - White, ,$105.00,$87.15,0,https://www.lazada.sg/products/nike-womens-court-royale-ac-shoes-white-i2844924414.html,https://lzd-img-global.slatic.net/g/ff/kf/S5a5ca4c6b0e54db7b03225083364233cv.jpg_720x720q80.jpg_.webp,"Nike Women's Court Royale AC Shoes - WhiteTENNIS LEGEND TURNS STREET ICON.With its old-school design as fresh as the day it debuted, the Nike Court Royale AC sets you up with retro tennis style. Using the same clean lines, classic lacing and bold branding from when the hair was big and the socks were worn high, it lets you rep the heritage look you love.Don't Change What WorksThe durable leather on the upper has a subtle texture and glossy sheen while classic stitching adds heritage styling.Sleek and ComfortableThe padded, low-cut collar keeps it looking sleek and feeling comfortable.Fresh SwooshThe bright Swoosh logo adds a modern touch with the perfect amount of flash.",10-08-2023
