lazada,NIL,Nike,Nike Men's Air Max Excee Shoes - White, ,No Price Reduction,$139.00,0,https://www.lazada.sg/products/nike-mens-air-max-excee-shoes-white-i2801797850.html,https://lzd-img-global.slatic.net/g/ff/kf/S783bcb6b76354a69a9ea5be210f5a201i.jpg_720x720q80.jpg_.webp,"Nike Men's Air Max Excee Shoes - WhiteICONIC DESIGN WITH A MODERN TWIST.Inspired by the Nike Air Max 90, the Nike Air Max Excee is a celebration of a classic through a new lens. Elongated lines and distorted proportions on the upper bring the '90s look you love into a new, modern space.Visible AirThe Air unit is visible through 3 windows for an updated look.Lightweight ComfortThe foam midsole and outsole provide comfort without weighing you down.Modern LookElongated design lines honor the Air Max 90 while modernizing it in a provocative way.Product DetailsMesh, leather and suede upper with synthetic leather overlaysNike Air Max OriginsRevolutionary Air technology first made its way into Nike footwear in 1978. In 1987, the Air Max 1 debuted with visible Air technology in its heel, allowing fans more than just the feel of Air cushioning—suddenly they could see it. Since then, next-generation Air Max shoes have become a hit with athletes and collectors by offering striking color combinations and reliable, lightweight cushioning.",10-08-2023
lazada,NIL,Nike,Nike Men's Waffle One SE Shoes - Phantom, ,No Price Reduction,$189.00,35,https://www.lazada.sg/products/nike-mens-waffle-one-se-shoes-phantom-i2715886092.html,https://lzd-img-global.slatic.net/g/ff/kf/Sbd4c4fa7f2c242688baa1f530026ab256.jpg_720x720q80.jpg_.webp,"Nike Men's Waffle One SE Shoes - PhantomThe laid-back design of the Waffle One balances everything you love about vintage Nike running with fresh innovations. Raw canvas gives an organic look and the cork sockliner features a Nike pinwheel. Mesh and soft synthetic suede combine for a lightweight feel and time-tested varsity style. To finish it off, an updated Waffle outsole with cork-infused rubber adds support you have to feel to believe.BenefitsMixed materials on the upper add texture and durability.New plastic heel clip creates a dynamic look that adds support.The Waffle outsole has been updated with new moulded lugs for added traction.Low-cut collar features soft edges for a sleek look that feels comfortable.Product DetailsRubber outsoleNot intended for use as Personal Protective Equipment (PPE)",10-08-2023
lazada,NIL,Nike,Nike Men's Waffle Debut Shoes - Black, ,No Price Reduction,$105.00,98,https://www.lazada.sg/products/nike-mens-waffle-debut-shoes-black-i2183101848.html,https://lzd-img-global.slatic.net/g/ff/kf/S1085941fb3114d40a398232c875680b6B.jpg_720x720q80.jpg_.webp,"NikeSIMPLY WAFFLE. FOREVER BRILLIANT.Retro gets modernized in the Nike Waffle Debut. Remember that smooth suede and nylon trend? It's back, along with the modernized 'wedge' midsole that feels incredibly plush. And to top it off, we've kept the classic on the bottom—the tried, true and trusted Waffle outsole—that adds traction, durability and heritage style to your step.BenefitsSwoosh logos wrap around heel to form a pull tab, adding thoughtful aesthetics to the easy on and off functionality.Soft suede overlays echo the materials used on pre-Nike Blue Ribbon Sports shoes, while textile underlays add durability with a crisp finish.Low-cut, padded collar looks sleek and feels great.Product DetailsExposed foam tongueTraditional lacingPerforations on heelWoven tongue labelWaffle OriginIn 1971 Nike cofounder Bill Bowerman was watching his wife, Barbra, make breakfast on a waffle iron and inspiration struck. He swapped rubber for batter and the Waffle outsole was born. It not only delivers traction, durability and heritage Nike style—it proves that greatness is in the everyday. And that old, rusty waffle iron? Well, it now sits on a pedestal at Nike World Headquarters.",10-08-2023
lazada,NIL,Nike,Nike Men's Air Max Solo Shoes - White, ,No Price Reduction,$165.00,0,https://www.lazada.sg/products/nike-mens-air-max-solo-shoes-white-i2855655244.html,https://lzd-img-global.slatic.net/g/ff/kf/S99a587f65d204ab2b8f46eb17291e106O.jpg_720x720q80.jpg_.webp,Nike Men's Air Max Solo Shoes - White,10-08-2023
lazada,NIL,Nike,Nike Men's Court Vision Low Next Nature Shoes - Black, ,No Price Reduction,$89.00,441,https://www.lazada.sg/products/nike-mens-court-vision-low-next-nature-shoes-black-i1889791160.html,https://lzd-img-global.slatic.net/g/ff/kf/S7386b1c45b284a32b339ba02cba3675aJ.jpg_720x720q80.jpg_.webp,"Nike Men's Court Vision Low Next Nature Shoes - BlackFRESH OFF THE COURT.In love with the classic look of '80s basketball but have a thing for the fast-paced culture of today's game? Meet the Nike Court Vision Low Next Nature. Made from at least 20% recycled materials by weight, its crisp upper and stitched overlays are inspired by the days of hook-shots and tube socks. The padded collar and rubber outsole bring comfort and traction for your world.BenefitsMade with at least 20% recycled material by weight.Whenever you see the Nike Sunburst or the name Next Nature (NN), you see one more step on our journey toward zero carbon and zero waste.Using synthetic materials, the design features materials that echo mid-1980s basketball shoes.Padded, low-cut collar looks sleek and feels great while the perforations on the toe and sides add comfort and breathability.Vulcanized construction fuses the outsole to midsole for a streamlined look that's durable and comfortable.Product DetailsPerforations on the toe and sidesRubber outsole",10-08-2023
lazada,NIL,Nike,Nike Men's Court Vision Low Next Nature Shoes - White, ,No Price Reduction,$89.00,474,https://www.lazada.sg/products/nike-mens-court-vision-low-next-nature-shoes-white-i1889728591.html,https://lzd-img-global.slatic.net/g/ff/kf/Sb93f581f59404e23a4136a88dbe2cf41q.jpg_720x720q80.jpg_.webp,"Nike Men's Court Vision Low Next Nature Shoes - WhiteFRESH OFF THE COURT.In love with the classic look of '80s basketball but have a thing for the fast-paced culture of today's game? Meet the Nike Court Vision Low Next Nature. Made from at least 20% recycled materials by weight, its crisp upper and stitched overlays are inspired by the days of hook-shots and tube socks. The padded collar and rubber outsole bring comfort and traction for your world.BenefitsMade with at least 20% recycled material by weight.Whenever you see the Nike Sunburst or the name Next Nature (NN), you see one more step on our journey toward zero carbon and zero waste.Using synthetic materials, the design features materials that echo mid-1980s basketball shoes.Padded, low-cut collar looks sleek and feels great while the perforations on the toe and sides add comfort and breathability.Vulcanized construction fuses the outsole to midsole for a streamlined look that's durable and comfortable.Product DetailsPerforations on the toe and sidesRubber outsole",10-08-2023
lazada,NIL,Nike,Nike Men's Court Vision Low Shoes - Black, ,$105.00,$85.05,123,https://www.lazada.sg/products/nike-mens-court-vision-low-shoes-black-i2650048700.html,https://lzd-img-global.slatic.net/g/ff/kf/S9153f247b7d2491d97167fff8dc866d2J.jpg_720x720q80.jpg_.webp,"Nike Men's Court Vision Low Shoes - BlackFRESH OFF THE COURT.In love with the classic look of '80s basketball but have a thing for the fast-paced culture of today's game? Meet the Nike Court Vision Low. A classic remixed with at least 20% recycled materials by weight, its crisp upper and stitched overlays keep the soul of the original style. The plush, low-cut collar keeps it sleek and comfortable for your world.BenefitsMade with at least 20% recycled material by weight.Whenever you see the Nike Sunburst or the name Next Nature (NN), you see one more step on our journey toward zero carbon and zero waste.Using synthetic materials, the design features materials that echo mid-1980s basketball shoes.Padded, low-cut collar looks sleek and feels great while the perforations on the toe and sides add comfort and breathability.Product DetailsPerforations on the toe and sidesRubber outsole",10-08-2023
lazada,NIL,Nike,Nike Men's Court Vision Low Next Nature Shoes - White, ,No Price Reduction,$89.00,593,https://www.lazada.sg/products/nike-mens-court-vision-low-next-nature-shoes-white-i1945159587.html,https://lzd-img-global.slatic.net/g/ff/kf/S786cbd3e99e642489ef72c1010439fdb0.jpg_720x720q80.jpg_.webp,"Nike Men's Court Vision Low Next Nature Shoes - WhiteFRESH OFF THE COURT.In love with the classic look of '80s basketball but have a thing for the fast-paced culture of today's game? Meet the Nike Court Vision Low. Made from at least 20% recycled materials by weight, its crisp upper and stitched overlays are inspired by the hook-shot look of the old-school days. The plush, low-cut collar keeps it sleek and comfortable for your world.BenefitsMade with at least 20% recycled materials by weight, the design is a part of Nike's commitment to help protect the future of sport.Using synthetic leather and fabric, the design uses materials that echo mid-1980s basketball shoes.Padded, low-cut collar looks sleek and feels great.Product DetailsPerforations on the toe and sidesRubber outsole",10-08-2023
lazada,NIL,Nike,Nike Men's E-Series 1.0 Shoes - Hemp, ,$165.00,$133.65,41,https://www.lazada.sg/products/nike-mens-e-series-10-shoes-hemp-i2653269303.html,https://lzd-img-global.slatic.net/g/ff/kf/S1a6245d000e0411c85bfa9c0bce668cf7.jpg_720x720q80.jpg_.webp,"Nike Men's E-Series 1.0 Shoes - HempSupercharge simplicity with the Nike E-Series 1.0. From the easy-to-style colors to the plush materials, including a padded collar and foam midsole, it's your invitation to get going. And for the finishing touch, the outsole pattern is inspired by zen sand gardens. Go ahead—find your calm place.BenefitsSynthetic upper with foam feels incredibly soft and lightweight.Foam midsole gives you responsive cushioning.Rubber outsole adds durable traction, while the pattern is inspired by zen sand gardens.Plastic clip on the heel and toe adds a supportive feel.Product DetailsPadded collarPull tab on heelDurable synthetic suede eyestays",10-08-2023
lazada,NIL,Nike,Nike Men's Court Royale Shoes - Black, ,$89.00,$73.87,144,https://www.lazada.sg/products/nike-mens-court-royale-shoes-black-i2582504063.html,https://lzd-img-global.slatic.net/g/ff/kf/Sf762c3ef98854055b36b5a0b5b066c3dr.jpg_720x720q80.jpg_.webp,"Nike Men's Court Royale Shoes - BlackRETRO COURT LOOKTaking inspiration from the archives, the Nike Court Royale Men's Shoe brings retro tennis style in a modern package for everyday comfort.BenefitsLeather and synthetic upper for premium comfortClassic rubber cupsole for durabilityHerringbone outsole pattern for traction",10-08-2023
